id,city,month,avg_high_tem,avg_low_tem,extreme_high_tem,extreme_low_tem,avg_air_quality,best_air,best_air_date,worst_air,worst_air_date
37211,芜湖,2011年03月历史天气,14℃,5℃,22℃,1℃,0,0,03/01,0,03/01
37212,芜湖,2011年02月历史天气,10℃,2℃,20℃,-2℃,0,0,02/01,0,02/01
37213,芜湖,2011年01月历史天气,4℃,-2℃,7℃,-6℃,0,0,01/01,0,01/01
37214,邢台,2022年04月历史天气,22℃,11℃,34℃,4℃,81,25,04/28,138,04/11
37215,邢台,2022年03月历史天气,15℃,4℃,22℃,-4℃,102,33,03/05,172,03/22
37216,邢台,2022年02月历史天气,5℃,-2℃,18℃,-7℃,104,38,02/19,170,02/24
37217,邢台,2022年01月历史天气,4℃,-4℃,11℃,-9℃,149,40,01/16,258,01/09
37218,邢台,2021年12月历史天气,8℃,-2℃,18℃,-12℃,107,29,12/17,185,12/15
37219,邢台,2021年11月历史天气,13℃,4℃,23℃,-2℃,116,21,11/09,211,11/05
37220,邢台,2021年10月历史天气,17℃,9℃,28℃,4℃,86,16,10/05,156,10/29
37221,邢台,2021年09月历史天气,25℃,18℃,32℃,14℃,52,10,09/19,95,09/13
37222,邢台,2021年08月历史天气,29℃,21℃,33℃,19℃,45,24,08/31,67,08/10
37223,邢台,2021年07月历史天气,30℃,23℃,37℃,20℃,35,9,07/29,62,07/08
37224,邢台,2021年06月历史天气,32℃,22℃,38℃,17℃,60,18,06/10,102,06/06
37225,邢台,2021年05月历史天气,27℃,16℃,37℃,10℃,71,15,05/27,127,05/07
37226,邢台,2021年04月历史天气,19℃,10℃,28℃,5℃,114,25,04/30,204,04/15
37227,邢台,2021年03月历史天气,14℃,5℃,23℃,-3℃,263,26,03/06,500,03/15
37228,邢台,2021年02月历史天气,11℃,1℃,26℃,-5℃,151,30,02/28,272,02/13
37229,邢台,2021年01月历史天气,4℃,-4℃,15℃,-18℃,162,55,01/08,270,01/25
37230,邢台,2020年12月历史天气,4℃,-4℃,10℃,-11℃,132,27,12/13,237,12/06
37231,邢台,2020年11月历史天气,11℃,4℃,22℃,-2℃,129,36,11/02,222,11/15
37232,邢台,2020年10月历史天气,19℃,9℃,25℃,5℃,120,36,10/04,204,10/26
37233,邢台,2020年09月历史天气,27℃,17℃,32℃,13℃,59,26,09/02,93,09/22
37234,邢台,2020年08月历史天气,29℃,22℃,34℃,17℃,48,17,08/15,79,08/10
37235,邢台,2020年07月历史天气,29℃,22℃,34℃,20℃,56,28,07/25,85,07/10
37236,邢台,2020年06月历史天气,31℃,21℃,37℃,18℃,77,23,06/16,132,06/08
37237,邢台,2020年05月历史天气,28℃,16℃,35℃,11℃,101,41,05/08,161,05/03
37238,邢台,2020年04月历史天气,21℃,9℃,35℃,2℃,107,43,04/24,172,04/08
37239,邢台,2020年03月历史天气,17℃,5℃,28℃,-2℃,129,18,03/26,240,03/08
37240,邢台,2020年02月历史天气,9℃,0℃,17℃,-5℃,144,33,02/15,256,02/13
37241,邢台,2020年01月历史天气,3℃,-3℃,9℃,-7℃,213,74,01/07,352,01/23
37242,邢台,2019年12月历史天气,5℃,-1℃,11℃,-9℃,168,44,12/14,293,12/08
37243,邢台,2019年11月历史天气,12℃,4℃,19℃,-2℃,152,52,11/27,253,11/23
37244,邢台,2019年10月历史天气,20℃,11℃,30℃,7℃,100,13,10/04,188,10/20
37245,邢台,2019年09月历史天气,27℃,18℃,34℃,16℃,66,14,09/11,119,09/17
37246,邢台,2019年08月历史天气,29℃,22℃,34℃,20℃,113,15,08/11,212,08/27
37247,邢台,2019年07月历史天气,32℃,24℃,38℃,21℃,59,24,07/27,94,07/17
37248,邢台,2019年06月历史天气,31℃,22℃,37℃,18℃,74,34,06/30,115,06/28
37249,邢台,2019年05月历史天气,28℃,17℃,38℃,11℃,79,35,05/27,123,05/14
37250,邢台,2019年04月历史天气,20℃,9℃,30℃,3℃,97,41,04/24,154,04/04
37251,邢台,2019年03月历史天气,17℃,5℃,26℃,1℃,111,43,03/06,180,03/05
37252,邢台,2019年02月历史天气,5℃,-2℃,12℃,-6℃,213,53,02/07,374,02/20
37253,邢台,2019年01月历史天气,4℃,-4℃,12℃,-9℃,240,73,01/30,407,01/14
37254,邢台,2018年12月历史天气,4℃,-4℃,12℃,-14℃,162,56,12/02,268,12/15
37255,邢台,2018年11月历史天气,13℃,3℃,19℃,0℃,245,57,11/05,434,11/26
37256,邢台,2018年10月历史天气,21℃,9℃,27℃,6℃,125,58,10/22,192,10/31
37257,邢台,2018年09月历史天气,26℃,16℃,33℃,10℃,69,47,09/13,91,09/02
37258,邢台,2018年08月历史天气,30℃,22℃,35℃,13℃,55,21,08/15,90,08/06
37259,邢台,2018年07月历史天气,32℃,24℃,36℃,21℃,73,32,07/09,114,07/06
37260,邢台,2018年06月历史天气,32℃,21℃,39℃,15℃,55,16,06/28,95,06/21
37261,邢台,2018年05月历史天气,26℃,16℃,33℃,13℃,83,27,05/29,139,05/25
37262,邢台,2018年04月历史天气,22℃,10℃,33℃,1℃,101,20,04/03,182,04/10
37263,邢台,2018年03月历史天气,16℃,4℃,32℃,-2℃,135,32,03/20,238,03/12
37264,邢台,2018年02月历史天气,7℃,-2℃,16℃,-8℃,200,22,02/02,379,02/19
37265,邢台,2018年01月历史天气,2℃,-5℃,10℃,-11℃,198,37,01/09,359,01/15
37266,邢台,2017年12月历史天气,6℃,-2℃,12℃,-6℃,260,20,12/16,500,12/29
37267,邢台,2017年11月历史天气,12℃,2℃,21℃,-5℃,127,0,11/01,254,11/19
37268,邢台,2017年10月历史天气,16℃,9℃,25℃,0℃,0,0,10/01,0,10/01
37269,邢台,2017年09月历史天气,28℃,18℃,33℃,13℃,0,0,09/01,0,09/01
37270,邢台,2017年08月历史天气,30℃,21℃,36℃,16℃,0,0,08/01,0,08/01
37271,邢台,2017年07月历史天气,32℃,24℃,39℃,18℃,0,0,07/01,0,07/01
37272,邢台,2017年06月历史天气,30℃,20℃,35℃,15℃,0,0,06/01,0,06/01
37273,邢台,2017年05月历史天气,29℃,18℃,37℃,12℃,0,0,05/01,0,05/01
37274,邢台,2017年04月历史天气,23℃,11℃,33℃,7℃,0,0,04/01,0,04/01
37275,邢台,2017年03月历史天气,14℃,3℃,19℃,-2℃,0,0,03/01,0,03/01
37276,邢台,2017年02月历史天气,8℃,-1℃,16℃,-5℃,0,0,02/01,0,02/01
37277,邢台,2017年01月历史天气,3℃,-4℃,9℃,-9℃,0,0,01/01,0,01/01
37278,邢台,2016年12月历史天气,6℃,-1℃,13℃,-5℃,0,0,12/01,0,12/01
37279,邢台,2016年11月历史天气,11℃,2℃,20℃,-5℃,0,0,11/01,0,11/01
37280,邢台,2016年10月历史天气,19℃,10℃,29℃,0℃,0,0,10/01,0,10/01
37281,邢台,2016年09月历史天气,27℃,17℃,33℃,11℃,0,0,09/01,0,09/01
37282,邢台,2016年08月历史天气,29℃,22℃,34℃,18℃,0,0,08/01,0,08/01
37283,邢台,2016年07月历史天气,30℃,22℃,36℃,19℃,0,0,07/01,0,07/01
37284,邢台,2016年06月历史天气,30℃,20℃,37℃,17℃,0,0,06/01,0,06/01
37285,邢台,2016年05月历史天气,26℃,16℃,32℃,10℃,0,0,05/01,0,05/01
37286,邢台,2016年04月历史天气,23℃,12℃,34℃,8℃,0,0,04/01,0,04/01
37287,邢台,2016年03月历史天气,16℃,4℃,26℃,-2℃,0,0,03/01,0,03/01
37288,邢台,2016年02月历史天气,8℃,0℃,15℃,-6℃,0,0,02/01,0,02/01
37289,邢台,2016年01月历史天气,2℃,-5℃,11℃,-14℃,0,0,01/01,0,01/01
37290,邢台,2015年12月历史天气,6℃,-1℃,11℃,-4℃,0,0,12/01,0,12/01
37291,邢台,2015年11月历史天气,7℃,2℃,19℃,-7℃,0,0,11/01,0,11/01
37292,邢台,2015年10月历史天气,21℃,10℃,28℃,3℃,0,0,10/01,0,10/01
37293,邢台,2015年09月历史天气,25℃,16℃,29℃,12℃,0,0,09/01,0,09/01
37294,邢台,2015年08月历史天气,30℃,21℃,34℃,17℃,0,0,08/01,0,08/01
37295,邢台,2015年07月历史天气,31℃,22℃,40℃,20℃,0,0,07/01,0,07/01
37296,邢台,2015年06月历史天气,30℃,21℃,36℃,18℃,0,0,06/01,0,06/01
37297,邢台,2015年05月历史天气,26℃,16℃,34℃,7℃,0,0,05/01,0,05/01
37298,邢台,2015年04月历史天气,22℃,10℃,32℃,3℃,0,0,04/01,0,04/01
37299,邢台,2015年03月历史天气,16℃,4℃,26℃,-3℃,0,0,03/01,0,03/01
37300,邢台,2015年02月历史天气,8℃,-1℃,17℃,-5℃,0,0,02/01,0,02/01
37301,邢台,2015年01月历史天气,5℃,-2℃,10℃,-5℃,0,0,01/01,0,01/01
37302,邢台,2014年12月历史天气,6℃,-2℃,12℃,-5℃,0,0,12/01,0,12/01
37303,邢台,2014年11月历史天气,13℃,3℃,19℃,0℃,0,0,11/01,0,11/01
37304,邢台,2014年10月历史天气,22℃,11℃,27℃,7℃,0,0,10/01,0,10/01
37305,邢台,2014年09月历史天气,25℃,17℃,33℃,14℃,0,0,09/01,0,09/01
37306,邢台,2014年08月历史天气,31℃,22℃,36℃,20℃,0,0,08/01,0,08/01
37307,邢台,2014年07月历史天气,33℃,23℃,37℃,20℃,0,0,07/01,0,07/01
37308,邢台,2014年06月历史天气,30℃,21℃,34℃,18℃,0,0,06/01,0,06/01
37309,邢台,2014年05月历史天气,29℃,17℃,38℃,9℃,0,0,05/01,0,05/01
37310,邢台,2014年04月历史天气,23℃,12℃,31℃,8℃,0,0,04/01,0,04/01
37311,邢台,2014年03月历史天气,17℃,6℃,26℃,1℃,0,0,03/01,0,03/01
37312,邢台,2014年02月历史天气,5℃,-1℃,13℃,-7℃,0,0,02/01,0,02/01
37313,邢台,2014年01月历史天气,6℃,-2℃,13℃,-6℃,0,0,01/01,0,01/01
37314,邢台,2013年12月历史天气,6℃,-2℃,13℃,-6℃,0,0,12/01,0,12/01
37315,邢台,2013年11月历史天气,13℃,3℃,20℃,-2℃,0,0,11/01,0,11/01
37316,邢台,2013年10月历史天气,21℃,10℃,28℃,5℃,0,0,10/01,0,10/01
37317,邢台,2013年09月历史天气,27℃,17℃,33℃,11℃,0,0,09/01,0,09/01
37318,邢台,2013年08月历史天气,33℃,24℃,38℃,17℃,0,0,08/01,0,08/01
37319,邢台,2013年07月历史天气,31℃,23℃,37℃,21℃,0,0,07/01,0,07/01
37320,邢台,2013年06月历史天气,30℃,21℃,38℃,16℃,0,0,06/01,0,06/01
37321,邢台,2013年05月历史天气,28℃,17℃,37℃,14℃,0,0,05/01,0,05/01
37322,邢台,2013年04月历史天气,20℃,8℃,31℃,0℃,0,0,04/01,0,04/01
37323,邢台,2013年03月历史天气,15℃,4℃,28℃,-1℃,0,0,03/01,0,03/01
37324,邢台,2013年02月历史天气,4℃,-2℃,11℃,-9℃,0,0,02/01,0,02/01
37325,邢台,2013年01月历史天气,1℃,-5℃,5℃,-11℃,0,0,01/01,0,01/01
37326,邢台,2012年12月历史天气,1℃,-5℃,7℃,-10℃,0,0,12/01,0,12/01
37327,邢台,2012年11月历史天气,11℃,1℃,17℃,-3℃,0,0,11/01,0,11/01
37328,邢台,2012年10月历史天气,22℃,10℃,27℃,5℃,0,0,10/01,0,10/01
37329,邢台,2012年09月历史天气,26℃,16℃,29℃,10℃,0,0,09/01,0,09/01
37330,邢台,2012年08月历史天气,29℃,21℃,34℃,17℃,0,0,08/01,0,08/01
37331,邢台,2012年07月历史天气,31℃,23℃,37℃,22℃,0,0,07/01,0,07/01
37332,邢台,2012年06月历史天气,32℃,21℃,38℃,18℃,0,0,06/01,0,06/01
37333,邢台,2012年05月历史天气,29℃,17℃,36℃,15℃,0,0,05/01,0,05/01
37334,邢台,2012年04月历史天气,25℃,12℃,29℃,9℃,0,0,04/01,0,04/01
37335,邢台,2012年03月历史天气,12℃,3℃,23℃,-1℃,0,0,03/01,0,03/01
37336,邢台,2012年02月历史天气,5℃,-2℃,9℃,-8℃,0,0,02/01,0,02/01
37337,邢台,2012年01月历史天气,1℃,-5℃,5℃,-9℃,0,0,01/01,0,01/01
37338,邢台,2011年12月历史天气,3℃,-3℃,8℃,-5℃,0,0,12/01,0,12/01
37339,邢台,2011年11月历史天气,11℃,4℃,18℃,-4℃,0,0,11/01,0,11/01
37340,邢台,2011年10月历史天气,20℃,11℃,27℃,6℃,0,0,10/01,0,10/01
37341,邢台,2011年09月历史天气,23℃,14℃,29℃,10℃,0,0,09/01,0,09/01
37342,邢台,2011年08月历史天气,29℃,21℃,34℃,18℃,0,0,08/01,0,08/01
37343,邢台,2011年07月历史天气,32℃,23℃,36℃,21℃,0,0,07/01,0,07/01
37344,邢台,2011年06月历史天气,32℃,22℃,37℃,19℃,0,0,06/01,0,06/01
37345,邢台,2011年05月历史天气,26℃,16℃,34℃,13℃,0,0,05/01,0,05/01
37346,邢台,2011年04月历史天气,22℃,10℃,30℃,2℃,0,0,04/01,0,04/01
37347,邢台,2011年03月历史天气,15℃,3℃,23℃,-3℃,0,0,03/01,0,03/01
37348,邢台,2011年02月历史天气,6℃,-2℃,15℃,-7℃,0,0,02/01,0,02/01
37349,邢台,2011年01月历史天气,2℃,-6℃,8℃,-8℃,0,0,01/01,0,01/01
37350,忻州,2022年04月历史天气,21℃,6℃,31℃,0℃,94,16,04/30,173,04/24
37351,忻州,2022年03月历史天气,13℃,0℃,21℃,-8℃,262,25,03/05,500,03/14
37352,忻州,2022年02月历史天气,2℃,-10℃,13℃,-14℃,64,23,02/04,105,02/12
37353,忻州,2022年01月历史天气,2℃,-9℃,26℃,-16℃,121,17,01/12,226,01/24
37354,忻州,2021年12月历史天气,4℃,-7℃,22℃,-20℃,73,23,12/17,123,12/09
37355,忻州,2021年11月历史天气,9℃,-3℃,26℃,-13℃,90,17,11/10,163,11/28
37356,忻州,2021年10月历史天气,15℃,4℃,30℃,-4℃,53,7,10/16,100,10/24
37357,忻州,2021年09月历史天气,24℃,13℃,33℃,8℃,56,9,09/06,104,09/03
37358,忻州,2021年08月历史天气,27℃,16℃,32℃,11℃,52,16,08/26,88,08/15
37359,忻州,2021年07月历史天气,29℃,18℃,37℃,15℃,44,11,07/21,77,07/09
37360,忻州,2021年06月历史天气,27℃,15℃,34℃,9℃,39,7,06/03,71,06/22
37361,忻州,2021年05月历史天气,25℃,10℃,37℃,4℃,67,10,05/14,124,05/13
37362,忻州,2021年04月历史天气,18℃,6℃,36℃,-2℃,214,14,04/17,414,04/15
37363,忻州,2021年03月历史天气,13℃,3℃,35℃,-4℃,258,17,03/04,500,03/15
37364,忻州,2021年02月历史天气,9℃,-3℃,25℃,-11℃,163,15,02/18,311,02/13
37365,忻州,2021年01月历史天气,2℃,-10℃,20℃,-23℃,267,42,01/05,492,01/13
37366,忻州,2020年12月历史天气,0℃,-8℃,23℃,-21℃,169,22,12/03,316,12/28
37367,忻州,2020年11月历史天气,8℃,-1℃,27℃,-9℃,137,8,11/05,267,11/25
37368,忻州,2020年10月历史天气,15℃,4℃,20℃,-1℃,76,26,10/11,126,10/07
37369,忻州,2020年09月历史天气,23℃,11℃,29℃,8℃,50,19,09/29,81,09/27
37370,忻州,2020年08月历史天气,26℃,17℃,31℃,12℃,62,19,08/17,105,08/29
37371,忻州,2020年07月历史天气,26℃,18℃,32℃,16℃,59,27,07/01,91,07/30
37372,忻州,2020年06月历史天气,29℃,15℃,33℃,10℃,92,36,06/28,149,06/01
37373,忻州,2020年05月历史天气,26℃,11℃,35℃,7℃,85,37,05/26,134,05/12
37374,忻州,2020年04月历史天气,18℃,3℃,32℃,-4℃,58,22,04/01,95,04/04
37375,忻州,2020年03月历史天气,13℃,-1℃,23℃,-9℃,74,22,03/03,127,03/08
37376,忻州,2020年02月历史天气,6℃,-6℃,14℃,-14℃,122,23,02/02,221,02/12
37377,忻州,2020年01月历史天气,1℃,-10℃,6℃,-15℃,169,50,01/30,288,01/26
37378,忻州,2019年12月历史天气,3℃,-7℃,6℃,-18℃,110,32,12/27,188,12/24
37379,忻州,2019年11月历史天气,8℃,-1℃,17℃,-9℃,114,35,11/24,194,11/22
37380,忻州,2019年10月历史天气,17℃,6℃,26℃,-1℃,70,25,10/05,115,10/23
37381,忻州,2019年09月历史天气,24℃,12℃,29℃,9℃,40,15,09/11,66,09/15
37382,忻州,2019年08月历史天气,26℃,16℃,31℃,12℃,66,24,08/11,109,08/19
37383,忻州,2019年07月历史天气,29℃,18℃,35℃,15℃,71,23,07/22,119,07/26
37384,忻州,2019年06月历史天气,29℃,16℃,34℃,12℃,86,29,06/08,143,06/04
37385,忻州,2019年05月历史天气,25℃,10℃,34℃,2℃,73,24,05/27,123,05/14
37386,忻州,2019年04月历史天气,19℃,5℃,30℃,-1℃,102,24,04/27,181,04/18
37387,忻州,2019年03月历史天气,12℃,-1℃,20℃,-6℃,138,38,03/11,238,03/02
37388,忻州,2019年02月历史天气,3℃,-7℃,10℃,-14℃,159,27,02/16,292,02/12
37389,忻州,2019年01月历史天气,0℃,-10℃,6℃,-15℃,230,56,01/15,405,01/06
37390,忻州,2018年12月历史天气,0℃,-11℃,8℃,-18℃,148,20,12/01,277,12/24
37391,忻州,2018年11月历史天气,9℃,-1℃,16℃,-6℃,176,20,11/30,333,11/14
37392,忻州,2018年10月历史天气,16℃,2℃,23℃,-4℃,91,29,10/27,154,10/21
37393,忻州,2018年09月历史天气,21℃,10℃,27℃,4℃,58,22,09/01,94,09/17
37394,忻州,2018年08月历史天气,27℃,18℃,34℃,14℃,68,25,08/30,112,08/27
37395,忻州,2018年07月历史天气,28℃,19℃,34℃,15℃,54,11,07/11,98,07/03
37396,忻州,2018年06月历史天气,28℃,15℃,34℃,11℃,75,18,06/14,133,06/25
37397,忻州,2018年05月历史天气,25℃,11℃,33℃,5℃,82,18,05/02,146,05/15
37398,忻州,2018年04月历史天气,20℃,6℃,30℃,-6℃,53,19,04/03,88,04/17
37399,忻州,2018年03月历史天气,15℃,1℃,27℃,-7℃,120,32,03/24,208,03/03
37400,忻州,2018年02月历史天气,4℃,-9℃,16℃,-16℃,164,18,02/11,310,02/26
37401,忻州,2018年01月历史天气,-1℃,-12℃,6℃,-18℃,120,24,01/28,216,01/27
37402,忻州,2017年12月历史天气,2℃,-9℃,6℃,-14℃,142,21,12/15,263,12/28
37403,忻州,2017年11月历史天气,8℃,-4℃,17℃,-11℃,104,0,11/01,209,11/16
37404,忻州,2017年10月历史天气,14℃,4℃,24℃,-2℃,0,0,10/01,0,10/01
37405,忻州,2017年09月历史天气,26℃,11℃,30℃,4℃,0,0,09/01,0,09/01
37406,忻州,2017年08月历史天气,27℃,16℃,33℃,12℃,0,0,08/01,0,08/01
37407,忻州,2017年07月历史天气,30℃,19℃,37℃,16℃,0,0,07/01,0,07/01
37408,忻州,2017年06月历史天气,29℃,15℃,34℃,9℃,0,0,06/01,0,06/01
37409,忻州,2017年05月历史天气,27℃,11℃,36℃,6℃,0,0,05/01,0,05/01
37410,忻州,2017年04月历史天气,20℃,5℃,28℃,2℃,0,0,04/01,0,04/01
37411,忻州,2017年03月历史天气,11℃,-2℃,17℃,-10℃,0,0,03/01,0,03/01
37412,忻州,2017年02月历史天气,6℃,-7℃,13℃,-14℃,0,0,02/01,0,02/01
37413,忻州,2017年01月历史天气,1℃,-10℃,7℃,-17℃,0,0,01/01,0,01/01
37414,忻州,2016年12月历史天气,3℃,-8℃,9℃,-15℃,0,0,12/01,0,12/01
37415,忻州,2016年11月历史天气,9℃,-3℃,19℃,-12℃,0,0,11/01,0,11/01
37416,忻州,2016年10月历史天气,16℃,5℃,28℃,-5℃,0,0,10/01,0,10/01
37417,忻州,2016年09月历史天气,24℃,10℃,29℃,6℃,0,0,09/01,0,09/01
37418,忻州,2016年08月历史天气,27℃,17℃,31℃,11℃,0,0,08/01,0,08/01
37419,忻州,2016年07月历史天气,28℃,18℃,33℃,16℃,0,0,07/01,0,07/01
37420,忻州,2016年06月历史天气,28℃,15℃,34℃,12℃,0,0,06/01,0,06/01
37421,忻州,2016年05月历史天气,24℃,10℃,32℃,5℃,0,0,05/01,0,05/01
37422,忻州,2016年04月历史天气,22℃,6℃,30℃,2℃,0,0,04/01,0,04/01
37423,忻州,2016年03月历史天气,12℃,-1℃,25℃,-10℃,0,0,03/01,0,03/01
37424,忻州,2016年02月历史天气,3℃,-9℃,11℃,-16℃,0,0,02/01,0,02/01
37425,忻州,2016年01月历史天气,-1℃,-13℃,7℃,-22℃,0,0,01/01,0,01/01
37426,忻州,2015年12月历史天气,2℃,-8℃,8℃,-15℃,0,0,12/01,0,12/01
37427,忻州,2015年11月历史天气,7℃,-1℃,16℃,-12℃,0,0,11/01,0,11/01
37428,忻州,2015年10月历史天气,17℃,4℃,24℃,-3℃,0,0,10/01,0,10/01
37429,忻州,2015年09月历史天气,22℃,11℃,28℃,6℃,0,0,09/01,0,09/01
37430,忻州,2015年08月历史天气,28℃,14℃,32℃,12℃,0,0,08/01,0,08/01
37431,忻州,2015年07月历史天气,29℃,17℃,34℃,15℃,0,0,07/01,0,07/01
37432,忻州,2015年06月历史天气,27℃,15℃,32℃,12℃,0,0,06/01,0,06/01
37433,忻州,2015年05月历史天气,25℃,10℃,32℃,3℃,0,0,05/01,0,05/01
37434,忻州,2015年04月历史天气,19℃,5℃,30℃,-3℃,0,0,04/01,0,04/01
37435,忻州,2015年03月历史天气,13℃,-2℃,23℃,-12℃,0,0,03/01,0,03/01
37436,忻州,2015年02月历史天气,4℃,-9℃,13℃,-14℃,0,0,02/01,0,02/01
37437,忻州,2015年01月历史天气,2℃,-11℃,8℃,-16℃,0,0,01/01,0,01/01
37438,忻州,2014年12月历史天气,0℃,-12℃,5℃,-15℃,0,0,12/01,0,12/01
37439,忻州,2014年11月历史天气,8℃,-2℃,14℃,-8℃,0,0,11/01,0,11/01
37440,忻州,2014年10月历史天气,18℃,5℃,25℃,-1℃,0,0,10/01,0,10/01
37441,忻州,2014年09月历史天气,22℃,11℃,29℃,8℃,0,0,09/01,0,09/01
37442,忻州,2014年08月历史天气,27℃,15℃,32℃,11℃,0,0,08/01,0,08/01
37443,忻州,2014年07月历史天气,30℃,17℃,34℃,15℃,0,0,07/01,0,07/01
37444,忻州,2014年06月历史天气,29℃,15℃,32℃,12℃,0,0,06/01,0,06/01
37445,忻州,2014年05月历史天气,26℃,11℃,36℃,1℃,0,0,05/01,0,05/01
37446,忻州,2014年04月历史天气,20℃,6℃,27℃,0℃,0,0,04/01,0,04/01
37447,忻州,2014年03月历史天气,14℃,-1℃,24℃,-8℃,0,0,03/01,0,03/01
37448,忻州,2014年02月历史天气,2℃,-8℃,11℃,-17℃,0,0,02/01,0,02/01
37449,忻州,2014年01月历史天气,3℃,-10℃,11℃,-17℃,0,0,01/01,0,01/01
37450,忻州,2013年12月历史天气,2℃,-11℃,8℃,-17℃,0,0,12/01,0,12/01
37451,忻州,2013年11月历史天气,9℃,-3℃,14℃,-14℃,0,0,11/01,0,11/01
37452,忻州,2013年10月历史天气,18℃,4℃,25℃,-2℃,0,0,10/01,0,10/01
37453,忻州,2013年09月历史天气,24℃,10℃,30℃,2℃,0,0,09/01,0,09/01
37454,忻州,2013年08月历史天气,29℃,17℃,33℃,9℃,0,0,08/01,0,08/01
37455,忻州,2013年07月历史天气,28℃,18℃,33℃,16℃,0,0,07/01,0,07/01
37456,忻州,2013年06月历史天气,29℃,16℃,34℃,11℃,0,0,06/01,0,06/01
37457,忻州,2013年05月历史天气,27℃,12℃,34℃,5℃,0,0,05/01,0,05/01
37458,忻州,2013年04月历史天气,19℃,3℃,30℃,-6℃,0,0,04/01,0,04/01
37459,忻州,2013年03月历史天气,14℃,0℃,24℃,-8℃,0,0,03/01,0,03/01
37460,忻州,2013年02月历史天气,4℃,-8℃,12℃,-13℃,0,0,02/01,0,02/01
37461,忻州,2013年01月历史天气,0℃,-13℃,9℃,-23℃,0,0,01/01,0,01/01
37462,忻州,2012年12月历史天气,-1℃,-13℃,2℃,-21℃,0,0,12/01,0,12/01
37463,忻州,2012年11月历史天气,7℃,-6℃,15℃,-12℃,0,0,11/01,0,11/01
37464,忻州,2012年10月历史天气,17℃,1℃,23℃,-4℃,0,0,10/01,0,10/01
37465,忻州,2012年09月历史天气,22℃,8℃,27℃,2℃,0,0,09/01,0,09/01
37466,忻州,2012年08月历史天气,27℃,15℃,31℃,10℃,0,0,08/01,0,08/01
37467,忻州,2012年07月历史天气,28℃,18℃,34℃,15℃,0,0,07/01,0,07/01
37468,忻州,2012年06月历史天气,28℃,15℃,35℃,10℃,0,0,06/01,0,06/01
37469,忻州,2012年05月历史天气,27℃,11℃,32℃,5℃,0,0,05/01,0,05/01
37470,忻州,2012年04月历史天气,22℃,6℃,27℃,3℃,0,0,04/01,0,04/01
37471,忻州,2012年03月历史天气,9℃,-4℃,19℃,-10℃,0,0,03/01,0,03/01
37472,忻州,2012年02月历史天气,2℃,-12℃,8℃,-19℃,0,0,02/01,0,02/01
37473,忻州,2012年01月历史天气,-1℃,-15℃,1℃,-21℃,0,0,01/01,0,01/01
37474,忻州,2011年12月历史天气,0℃,-11℃,4℃,-16℃,0,0,12/01,0,12/01
37475,忻州,2011年11月历史天气,8℃,-1℃,13℃,-8℃,0,0,11/01,0,11/01
37476,忻州,2011年10月历史天气,17℃,3℃,24℃,-2℃,0,0,10/01,0,10/01
37477,忻州,2011年09月历史天气,21℃,8℃,27℃,1℃,0,0,09/01,0,09/01
37478,忻州,2011年08月历史天气,27℃,16℃,33℃,12℃,0,0,08/01,0,08/01
37479,忻州,2011年07月历史天气,29℃,17℃,35℃,14℃,0,0,07/01,0,07/01
37480,忻州,2011年06月历史天气,30℃,16℃,34℃,12℃,0,0,06/01,0,06/01
37481,忻州,2011年05月历史天气,24℃,9℃,32℃,5℃,0,0,05/01,0,05/01
37482,忻州,2011年04月历史天气,19℃,3℃,29℃,-4℃,0,0,04/01,0,04/01
37483,忻州,2011年03月历史天气,9℃,-5℃,21℃,-12℃,0,0,03/01,0,03/01
37484,忻州,2011年02月历史天气,4℃,-8℃,15℃,-15℃,0,0,02/01,0,02/01
37485,忻州,2011年01月历史天气,-3℃,-16℃,3℃,-20℃,0,0,01/01,0,01/01
37486,西安,2022年04月历史天气,22℃,9℃,32℃,1℃,96,28,04/27,165,04/09
37487,西安,2022年03月历史天气,14℃,3℃,27℃,-13℃,263,26,03/21,500,03/14
37488,西安,2022年02月历史天气,8℃,-1℃,17℃,-4℃,92,26,02/13,158,02/15
37489,西安,2022年01月历史天气,1℃,-9℃,13℃,-23℃,170,35,01/28,306,01/19
37490,西安,2021年12月历史天气,4℃,-6℃,15℃,-25℃,128,29,12/26,228,12/22
37491,西安,2021年11月历史天气,11℃,0℃,19℃,-14℃,113,22,11/23,204,11/28
37492,西安,2021年10月历史天气,16℃,8℃,29℃,-7℃,62,13,10/05,111,10/25
37493,西安,2021年09月历史天气,25℃,16℃,34℃,6℃,44,13,09/24,75,09/03
37494,西安,2021年08月历史天气,29℃,20℃,38℃,15℃,38,10,08/18,67,08/12
37495,西安,2021年07月历史天气,30℃,22℃,37℃,17℃,39,12,07/10,66,07/08
37496,西安,2021年06月历史天气,30℃,20℃,37℃,15℃,63,14,06/16,113,06/30
37497,西安,2021年05月历史天气,27℃,15℃,34℃,10℃,65,10,05/15,120,05/07
